"x","y"
257.131098029502,183.909046827418
223.653143945924,92.3401581650051
71.6094119729987,284.339312936168
116.156543822686,39.0922504938423
292.988255927849,192.513121102416
129.954097627939,251.65828996275
297.644635115179,116.755881649603
210.361323118,200.273986923869
144.510375267784,274.135904913929
72.2648420560743,230.844542200608
166.234368077638,154.955313645388
140.248299410338,223.961370997585
52.9060817264453,262.355809154879
97.6408607694752,248.94056657908
172.23841391337,251.666803422
258.695450147665,158.570547493748
243.661876137598,150.832717569062
106.104072897759,85.0859469934318
263.869958810118,255.908019291112
72.5613828600706,11.4806934721489
271.75891146758,220.304465284172
93.876376071468,58.0446370148369
206.412666612973,47.3661940461065
192.907143349041,191.376320374189
92.2736163731939,203.331962625577
28.950605447935,239.615604602543
214.78094491757,130.190181532109
40.6857508027946,291.778245229784
199.993681866295,25.9038594891929
139.064784145843,5.69284289223014
159.142747791382,47.0427825418912
135.926427309855,62.7698662056497
218.400747517236,118.588838046891
113.023811165884,79.8482140081638
22.7330131574007,101.796058108132
99.4930806505863,159.303735731622
179.002812621952,2.27652509278235
159.864454872107,245.771072514105
20.8887679506435,37.8191958384247
182.134553718167,292.740263206081
70.5241813004895,134.292709019378
245.628256737485,175.043812969139
240.279029239785,272.197381448079
206.164214121771,186.605833780553
227.19962225078,68.529195487992
14.0161301291599,203.611426784376
264.749166768767,88.4803751092919
32.5110801729426,14.0166996203404
10.4248803087908,270.718829557806
142.129230230088,134.600596588052
267.128534185749,181.088323903577
